,Temp,Date,Lat,Long,Margalefidinium polykrikoides (Cells/L),MaxWSpd,WSpd,TotPrcp
219,74.58005961251862,2019-08-19,,,,12.3,2.9598214285714284,4.1
220,70.88967741935484,2019-08-26,,,,10.3,2.302827380952381,5.3
221,,2019-09-02,,,,15.9,3.0745535714285714,0.7
222,68.46662857142857,2019-09-09,41.671215,-71.425735,7240000.0,11.3,2.840029761904762,4.4
223,68.46662857142857,2019-09-09,41.689463,-71.364701,8536000.0,11.3,2.840029761904762,4.4
224,67.58428571428571,2019-09-16,,,,13.0,2.777609682299546,0.0
225,68.55044642857143,2019-09-23,,,,10.1,2.6413690476190474,6.8
226,65.3463392857143,2019-09-30,,,,15.3,3.8333333333333335,2.2
227,61.053133433283364,2019-10-07,,,,18.6,6.994047619047619,3.2
228,58.8921609538003,2019-10-14,,,,21.0,3.1495535714285716,7.6
229,58.22616071428571,2019-10-21,,,,11.1,3.1479166666666667,5.3
230,57.614642857142854,2019-10-28,,,,18.7,3.271577380952381,2.8
231,54.288124999999994,2019-11-04,,,,13.7,2.9308845577211398,3.0
232,48.42828614008942,2019-11-11,,,,15.5,4.146577380952381,0.3
233,46.127053571428576,2019-11-18,,,,15.4,4.180803571428571,5.1
234,45.442410714285714,2019-11-25,,,,14.3,3.863541666666667,3.1
235,41.51696428571429,2019-12-02,,,,18.1,4.482556390977444,0.6000000000000001
236,42.648125,2019-12-09,,,,15.3,3.6541666666666663,3.6
237,39.00953800298063,2019-12-16,,,,16.3,3.5278273809523806,0.1
238,40.05339285714286,2019-12-23,,,,7.9,2.477461139896373,0.4
239,41.504374999999996,2019-12-30,41.49224,-71.41896,219.0,13.6,3.9149031296572283,2.7
240,41.163636363636364,2020-01-06,41.49224,-71.41896,460.0,17.0,3.9092261904761907,0.7
241,40.93571428571428,2020-01-13,41.49224,-71.41896,446.0,18.3,3.2602678571428574,0.9999999999999999
242,37.33464285714285,2020-01-20,41.49224,-71.41896,440.0,15.0,3.0677083333333335,1.9000000000000001
243,39.23991071428571,2020-01-27,,,,9.6,2.7342261904761904,0.3
244,39.95165424739195,2020-02-03,,,,23.0,3.3822916666666667,3.5
245,39.825714285714284,2020-02-10,,,,14.0,3.4013392857142852,2.4000000000000004
246,38.791785714285716,2020-02-17,,,,12.9,3.263392857142857,0.5
247,40.33821162444113,2020-02-24,,,,15.2,3.669940476190476,2.2
248,41.54964285714286,2020-03-02,,,,17.7,4.4313988095238095,3.3
249,44.37117734724292,2020-03-09,,,,17.4,3.4072916666666666,0.9
250,45.261875,2020-03-16,,,,13.2,3.5947916666666666,2.5
251,44.901339285714286,2020-03-23,,,,13.8,4.475595238095238,6.2
252,45.186875,2020-03-30,41.49224,-71.41896,209.0,20.3,6.659226190476191,1.2
253,46.71714285714286,2020-04-06,41.49224,-71.41896,309.0,16.7,3.6568452380952383,4.0
254,48.21875,2020-04-13,,,,18.4,4.311607142857143,4.9
255,46.96276785714286,2020-04-20,,,,17.6,4.298958333333333,3.9
256,48.24258928571429,2020-04-27,,,,17.8,4.121577380952381,3.0
257,51.71603576751117,2020-05-04,,,,19.0,3.8541666666666665,3.2
258,52.43455357142857,2020-05-11,,,,12.5,3.167708333333333,2.1
259,56.89598214285714,2020-05-18,,,,15.1,4.1311011904761905,1.8
260,59.638571428571424,2020-05-25,,,,10.8,2.666815476190476,3.6
261,61.821251862891216,2020-06-01,,,,9.4,2.490327380952381,5.7
262,65.43473214285714,2020-06-08,41.49224,-71.41896,225.0,10.3,2.6620535714285714,3.6
263,67.50473214285714,2020-06-15,41.49224,-71.41896,254.0,9.7,2.6424107142857145,0.0
264,71.64848214285715,2020-06-22,,,,10.3,1.9880952380952381,5.0
265,72.68669642857142,2020-06-29,41.49224,-71.41896,255.0,10.0,2.6677083333333336,5.5
266,73.72062500000001,2020-07-06,41.49224,-71.41896,230.0,11.1,2.6032738095238095,0.2
267,75.76276785714286,2020-07-13,,,,9.3,2.3633928571428573,9.0
268,76.06544642857142,2020-07-20,,,,9.4,2.1629464285714284,1.4000000000000001
269,77.24241071428571,2020-07-27,,,,9.4,1.9697916666666668,0.2
270,77.09642857142856,2020-08-03,,,,17.1,2.553720238095238,5.3
271,77.69910714285714,2020-08-10,,,,13.1,3.4446428571428576,2.6
272,73.20427710843373,2020-08-17,41.5829,-71.3173,1290000.0,11.4,2.362797619047619,2.5
273,73.20427710843373,2020-08-17,41.564204,-71.332572,4010000.0,11.4,2.362797619047619,2.5
274,73.20427710843373,2020-08-17,41.5389,-71.3535,760000.0,11.4,2.362797619047619,2.5
275,73.20427710843373,2020-08-17,41.6556,-71.2191,340000.0,11.4,2.362797619047619,2.5
276,73.20427710843373,2020-08-17,41.5722,-71.3944,79000.0,11.4,2.362797619047619,2.5
277,73.20427710843373,2020-08-17,41.49224,-71.41896,4056.0,11.4,2.362797619047619,2.5
278,73.47901785714285,2020-08-24,41.32839,-71.76269,200.0,10.5,2.4005952380952382,0.9
279,73.47901785714285,2020-08-24,41.38321,-71.51749,150.0,10.5,2.4005952380952382,0.9
280,73.47901785714285,2020-08-24,41.5722,-71.3944,43000.0,10.5,2.4005952380952382,0.9
281,73.47901785714285,2020-08-24,41.49224,-71.41896,129863.0,10.5,2.4005952380952382,0.9
282,72.53160714285715,2020-08-31,41.689688,-71.44587,330000.0,8.4,1.9296130952380952,0.5
283,72.53160714285715,2020-08-31,41.7178,-71.3553,5040000.0,8.4,1.9296130952380952,0.5
284,72.53160714285715,2020-08-31,41.49224,-71.41896,22637.0,8.4,1.9296130952380952,0.5
