"DateTime","Alexandrium catenella","Dinophysis acuminata","Dinophysis norvegica","Karenia","Margalefidinium polykrikoides","Pseudo-nitzschia"
"2021-02-24 08:53:33",216,0,0,216,0,216
"2021-02-24 12:26:11",0,0,0,0,0,0
"2021-02-24 15:32:55",0,213,0,213,0,0
"2021-02-24 19:06:14",0,0,0,650,0,0
"2021-02-24 23:04:55",0,211,0,422,0,211
"2021-02-25 02:37:53",0,0,0,0,0,0
"2021-02-25 06:11:12",0,0,0,429,0,643
"2021-02-25 09:43:42",435,0,0,435,0,0
"2021-02-25 13:15:26",0,226,0,1130,0,678
"2021-02-25 15:01:45",0,218,0,218,0,0
"2021-02-25 18:34:39",0,214,0,0,0,0
"2021-02-25 22:33:02",0,0,0,0,0,221
"2021-02-26 02:05:08",0,0,0,216,0,432
"2021-02-26 05:38:09",426,0,0,639,213,0
"2021-02-26 09:11:09",215,430,0,0,0,859
"2021-02-26 12:44:08",0,218,0,436,0,218
"2021-02-26 18:29:39",0,0,0,210,0,0
"2021-02-26 22:02:11",0,216,0,216,0,216
"2021-02-27 01:35:25",0,0,0,217,0,652
"2021-02-27 05:08:03",0,0,0,213,0,0
"2021-02-27 08:40:12",0,0,0,215,0,215
"2021-02-27 12:13:29",0,0,0,217,0,435
"2021-02-27 15:46:47",216,0,0,216,0,431
"2021-02-27 19:45:28",0,0,0,206,0,206
"2021-02-27 23:18:22",0,0,0,0,0,220
"2021-02-28 02:50:10",0,0,0,231,0,1155
"2021-02-28 06:20:30",214,0,0,0,0,0
"2021-02-28 09:52:44",0,219,0,876,0,219
"2021-02-28 13:25:54",0,0,0,0,226,1353
"2021-02-28 17:23:54",0,0,0,221,0,1326
"2021-02-28 20:56:49",0,0,0,0,0,214
"2021-03-01 00:30:14",220,0,0,220,0,0
"2021-03-01 04:03:33",0,0,0,444,0,444
"2021-03-01 07:36:55",0,215,0,215,0,215
"2021-03-01 11:09:07",218,0,0,0,0,437
"2021-03-01 15:06:22",0,207,207,827,0,0
"2021-03-01 18:38:33",0,208,0,625,0,0
"2021-03-01 22:11:32",215,0,0,0,0,429
"2021-03-02 01:44:56",0,223,0,0,0,223
"2021-03-02 05:18:17",0,225,0,449,0,225
"2021-03-02 08:51:55",435,0,218,218,0,218
"2021-03-03 21:52:45",0,0,0,422,0,0
"2021-03-04 01:24:20",240,0,0,240,0,0
"2021-03-04 04:56:14",0,222,0,443,0,443
"2021-03-04 08:29:15",0,220,0,0,0,220
"2021-03-04 12:00:52",0,429,0,429,0,0
"2021-03-04 16:26:09",0,0,0,226,0,453
"2021-03-04 20:24:37",0,0,0,209,0,0
"2021-03-04 23:58:00",213,213,0,0,0,213
"2021-03-05 03:31:01",212,0,0,0,0,212
"2021-03-05 07:04:02",0,430,0,215,0,430
"2021-03-05 10:37:25",0,430,0,215,0,0
"2021-03-05 15:03:25",0,0,0,1083,0,217
"2021-03-05 19:01:34",0,0,0,0,0,0
"2021-03-05 22:34:14",216,0,0,0,0,0
"2021-03-06 02:06:54",0,0,0,436,0,0
"2021-03-06 05:39:55",228,0,0,456,0,0
"2021-03-06 09:11:30",221,0,0,442,0,221
"2021-03-06 12:43:27",0,0,0,229,0,229
"2021-03-06 16:14:40",0,226,0,452,0,226
"2021-03-06 20:12:27",0,0,0,443,0,0
"2021-03-06 23:44:02",0,0,0,235,0,0
"2021-03-07 03:14:32",0,0,0,0,0,0
"2021-03-07 06:47:12",0,0,0,0,0,0
"2021-03-07 10:20:35",0,0,0,235,0,0
"2021-03-07 13:53:59",0,0,0,229,0,0
"2021-03-07 17:52:28",0,0,0,438,0,0
"2021-03-07 21:25:30",0,235,0,235,0,0
"2021-03-08 00:58:53",0,233,0,467,0,0
"2021-03-08 04:32:16",0,0,0,0,0,236
"2021-03-08 08:05:40",0,234,0,234,0,234
"2021-03-08 11:38:42",0,0,0,0,0,233
"2021-03-08 15:36:50",0,0,0,0,0,0
"2021-03-08 19:10:13",0,0,0,442,0,0
"2021-03-08 22:43:15",0,0,0,237,0,237
"2021-03-09 02:16:16",228,228,0,0,0,0
"2021-03-09 05:48:35",0,0,0,232,0,0
"2021-03-09 09:21:55",247,0,0,247,0,0
"2021-03-09 13:20:21",0,229,0,459,0,229
"2021-03-09 16:53:42",0,0,0,221,0,221
"2021-03-09 20:27:00",0,0,0,0,0,0
"2021-03-10 00:00:15",238,0,0,475,0,0
"2021-03-10 03:33:34",0,0,0,236,0,0
"2021-03-10 07:06:56",0,0,0,0,0,0
"2021-03-10 10:40:20",0,473,0,236,0,0
"2021-03-10 11:59:07",0,0,0,465,0,0
"2021-03-10 15:32:29",0,0,0,468,0,234
"2021-03-10 19:05:52",454,0,0,0,0,681
"2021-03-10 22:39:09",0,0,0,0,0,0
"2021-03-11 02:12:27",0,0,0,248,0,0
"2021-03-11 05:45:50",0,0,0,0,0,0
"2021-03-11 09:19:10",241,0,0,482,0,241
"2021-03-11 13:30:06",248,248,0,0,0,248
"2021-03-11 17:03:26",237,0,0,474,0,0
"2021-03-11 20:36:44",0,245,0,245,0,0
"2021-03-12 00:09:42",812,271,0,812,0,271
"2021-03-12 03:43:02",0,253,0,759,0,0
"2021-03-12 07:16:23",0,0,0,499,0,499
"2021-03-12 11:14:26",0,0,0,1172,0,0
"2021-03-12 14:47:41",0,0,0,925,0,0
"2021-03-12 18:20:59",0,480,0,480,0,480
"2021-03-12 21:54:13",244,0,0,488,0,0
"2021-03-13 01:27:14",260,519,0,1038,0,0
"2021-03-13 05:00:14",0,0,0,1028,0,0
"2021-03-13 08:59:01",0,469,0,469,0,0
"2021-03-13 12:32:24",480,0,0,720,0,0
"2021-03-13 16:05:47",233,0,0,700,0,0
"2021-03-13 19:39:11",0,0,0,1149,0,230
"2021-03-13 23:12:30",0,0,0,745,0,0
"2021-03-14 02:45:29",252,252,0,252,0,0
"2021-03-14 06:44:18",237,0,0,473,0,0
"2021-03-14 10:16:55",230,0,0,460,0,0
"2021-03-14 13:49:56",0,244,0,1222,0,244
"2021-03-14 17:21:51",238,0,0,476,0,0
"2021-03-14 20:55:15",0,0,0,1194,0,0
"2021-03-15 00:28:38",484,0,0,969,0,0
"2021-03-15 04:02:02",247,247,0,1482,0,0
"2021-03-15 07:59:44",240,0,0,480,0,0
"2021-03-15 11:33:07",0,0,0,481,0,241
"2021-03-15 15:05:03",0,0,0,940,0,0
"2021-03-15 18:37:42",224,224,0,897,0,224
"2021-03-15 22:10:22",0,0,0,471,0,0
"2021-03-16 01:41:13",0,0,0,239,0,239
"2021-03-16 05:38:40",0,0,0,239,0,239
"2021-03-16 09:10:15",230,0,0,230,0,0
"2021-03-16 12:42:55",234,0,0,0,0,0
"2021-03-16 16:15:13",228,0,0,0,0,0
"2021-03-16 19:47:32",0,0,0,229,0,459
"2021-03-16 23:20:12",0,0,0,247,0,0
"2021-03-17 03:18:19",0,244,0,976,0,0
"2021-03-17 06:51:20",0,489,0,734,0,245
"2021-03-17 10:24:44",232,232,0,696,0,232
"2021-03-17 13:57:45",476,0,0,952,0,0
"2021-03-17 17:30:26",0,0,0,0,0,0
"2021-03-17 21:03:49",0,475,0,713,0,0
"2021-03-18 01:05:14",0,0,0,237,0,0
"2021-03-18 04:37:53",0,0,0,232,0,232
"2021-03-18 08:10:33",0,242,0,726,0,0
"2021-03-18 11:43:35",0,235,0,469,0,0
"2021-03-18 15:16:12",0,0,0,0,0,0
"2021-03-18 19:42:30",230,230,0,230,0,0
"2021-03-18 23:41:21",0,0,0,458,0,0
"2021-03-19 03:14:43",0,0,0,478,0,0
"2021-03-19 06:48:08",0,0,0,0,0,0
"2021-03-19 10:21:10",242,0,0,242,0,0
"2021-03-19 14:20:31",0,509,254,509,0,763
"2021-03-19 17:53:54",0,240,0,480,0,480
"2021-03-19 21:51:18",0,0,0,0,0,0
"2021-03-20 01:22:53",0,0,0,733,0,0
"2021-03-20 04:55:34",0,0,0,755,0,252
"2021-03-20 08:28:11",0,463,0,231,0,0
"2021-03-20 12:01:34",226,0,0,452,0,226
"2021-03-20 15:33:50",0,0,0,446,0,223
"2021-03-20 19:06:51",253,253,0,759,0,253
"2021-03-20 23:05:15",0,238,0,0,0,0
"2021-03-21 02:38:14",0,236,0,707,0,0
"2021-03-21 06:10:25",0,0,0,483,0,0
"2021-03-21 09:43:23",0,227,0,455,0,682
"2021-03-21 13:15:38",0,0,0,0,0,216
"2021-03-21 16:48:34",0,214,0,641,0,0
"2021-03-21 20:46:59",0,211,0,633,0,422
"2021-03-22 00:19:16",0,0,0,0,0,0
"2021-03-23 01:50:54",0,0,0,463,0,0
"2021-03-23 05:23:34",0,0,238,0,0,0
"2021-03-23 08:56:36",224,0,0,224,0,0
"2021-03-23 12:29:37",0,220,0,660,0,0
"2021-03-23 15:35:08",0,213,0,213,0,213
"2021-03-23 19:08:05",0,0,0,0,0,0
"2021-03-23 22:41:25",0,0,0,243,0,0
"2021-03-24 02:13:58",0,236,0,472,0,0
"2021-03-24 05:46:38",0,0,0,467,0,233
"2021-03-24 09:19:36",0,251,0,753,0,0
"2021-03-24 12:51:45",0,0,0,0,0,0
"2021-03-24 16:24:46",0,229,0,0,0,229
"2021-03-24 22:30:20",0,0,0,724,0,241
"2021-03-25 02:02:56",0,0,0,231,0,0
"2021-03-25 05:36:19",0,0,0,0,0,0
"2021-03-25 09:09:15",0,248,0,744,0,248
"2021-03-25 12:42:11",0,0,0,0,0,0
"2021-03-25 16:39:59",0,223,0,223,0,0
"2021-03-25 20:13:22",0,0,0,228,0,0
"2021-03-25 23:46:20",0,231,0,231,0,0
"2021-03-26 03:19:19",229,229,0,229,0,0
"2021-03-26 06:52:16",0,0,0,704,0,0
"2021-03-26 10:25:36",0,0,0,737,0,0
"2021-03-26 13:57:43",0,664,0,0,0,221
"2021-03-26 17:30:25",0,0,0,222,0,0
"2021-03-26 21:03:47",233,233,0,930,0,465
"2021-03-27 00:35:43",245,245,0,735,0,490
"2021-03-27 04:08:23",0,247,0,0,0,494
"2021-03-27 07:40:59",0,0,0,0,0,479
"2021-03-27 11:39:23",0,0,0,0,0,974
"2021-03-27 15:12:12",0,0,0,235,0,939
"2021-03-27 18:44:27",0,0,0,0,0,217
"2021-03-27 22:17:49",0,237,0,237,0,0
"2021-03-28 01:50:46",0,0,0,230,0,460
"2021-03-28 05:24:09",0,224,0,0,0,0
"2021-03-28 09:22:31",0,218,0,0,0,0
"2021-03-28 12:55:02",0,450,0,1351,0,1351
"2021-03-28 16:28:22",0,225,0,0,0,900
"2021-03-28 20:01:16",0,0,0,229,0,229
"2021-03-28 23:33:49",0,233,0,699,0,1165
"2021-03-29 03:06:50",0,456,0,228,0,683
"2021-03-29 06:40:07",0,0,0,221,0,1985
"2021-03-29 10:38:32",0,0,0,222,0,887
"2021-03-29 14:11:52",232,0,0,0,0,2552
"2021-03-29 16:51:48",0,0,0,223,0,892
"2021-03-29 20:25:08",0,218,0,218,0,218
"2021-03-29 23:58:04",0,0,0,230,0,459
"2021-03-30 03:31:05",0,0,0,0,0,0
"2021-03-30 07:29:31",0,217,0,217,0,0
"2021-03-30 11:02:49",0,221,0,442,0,442
"2021-03-30 14:35:45",0,227,0,0,0,682
"2021-03-30 18:09:02",0,0,0,0,0,655
"2021-03-30 21:42:00",0,225,0,0,0,225
"2021-03-31 01:14:58",227,680,0,0,0,227
"2021-03-31 05:12:45",0,223,0,223,0,223
"2021-03-31 08:45:46",0,216,0,862,0,431
"2021-03-31 12:19:03",0,0,0,656,0,1750
"2021-03-31 16:17:05",0,468,0,468,0,1872
"2021-03-31 19:50:04",224,0,0,0,0,448
"2021-03-31 23:22:37",0,0,0,0,223,446
"2021-04-01 02:55:59",0,453,0,227,0,453
"2021-04-01 06:54:05",0,0,0,664,0,442
"2021-04-01 10:26:23",0,0,0,214,0,642
"2021-04-01 13:59:21",0,0,0,0,0,2252
"2021-04-01 16:39:20",0,0,0,0,0,451
"2021-04-01 20:12:43",0,0,0,0,0,0
"2021-04-01 23:46:12",0,226,0,226,0,0
"2021-04-02 03:45:02",0,223,0,0,0,668
"2021-04-02 07:18:21",0,0,224,224,0,448
"2021-04-02 10:50:57",0,0,0,0,0,875
"2021-04-02 14:24:20",0,0,0,0,0,652
"2021-04-02 17:57:18",218,0,0,218,0,218
"2021-04-02 21:30:32",0,0,0,0,0,222
"2021-04-03 01:29:23",0,0,0,215,0,215
"2021-04-03 05:02:26",0,0,0,225,0,0
"2021-04-03 08:35:50",0,224,0,0,0,448
"2021-04-03 12:09:10",0,213,0,213,0,0
"2021-04-03 15:42:33",0,214,0,214,0,427
"2021-04-03 19:15:34",0,0,0,447,0,447
"2021-04-03 22:48:14",0,0,0,429,0,215
"2021-04-04 02:47:00",0,0,0,0,215,215
"2021-04-04 06:20:22",0,218,0,0,218,0
"2021-04-04 09:53:38",0,220,0,439,0,659
"2021-04-04 13:26:14",0,213,0,0,0,852
"2021-04-04 16:59:12",0,634,0,845,0,1056
"2021-04-04 20:32:08",0,220,0,660,0,440
"2021-04-05 00:30:56",0,212,0,637,0,0
"2021-04-05 04:04:11",0,0,0,212,0,0
"2021-04-05 07:37:27",219,0,0,219,0,219
"2021-04-05 11:10:42",0,429,0,0,0,215
"2021-04-05 14:43:35",0,432,0,0,0,1513
"2021-04-05 18:16:36",0,0,0,214,214,428
"2021-04-05 22:15:25",0,212,0,0,0,0
"2021-04-06 01:48:25",0,0,0,211,0,422
"2021-04-06 05:21:44",215,431,0,431,0,215
"2021-04-06 11:34:43",0,0,0,0,0,433
"2021-04-06 15:07:37",0,214,0,428,0,0
"2021-04-06 18:40:51",0,0,0,425,0,0
"2021-04-06 22:38:35",213,0,0,0,0,213
"2021-04-07 02:11:50",0,214,0,0,214,429
"2021-04-07 05:44:51",0,0,0,213,0,0
"2021-04-07 09:17:52",215,858,0,215,215,0
"2021-04-07 12:50:53",212,0,0,212,0,0
"2021-04-07 17:43:52",0,206,0,206,0,206
"2021-04-07 21:42:00",214,0,0,214,214,214
"2021-04-07 23:54:38",210,0,0,210,0,0
"2021-04-08 03:28:00",0,0,0,210,210,210
"2021-04-08 07:01:00",0,208,0,208,0,0
"2021-04-08 10:34:23",0,637,0,0,0,849
"2021-04-08 14:07:45",0,0,0,420,0,210
"2021-04-08 18:06:36",0,0,0,0,0,206
"2021-04-08 21:39:58",0,430,0,215,0,0
"2021-04-09 01:13:21",0,0,0,419,0,210
"2021-04-09 04:46:43",0,0,0,416,0,0
"2021-04-09 08:20:05",0,0,0,0,0,0
"2021-04-09 11:52:44",214,214,214,0,0,0
"2021-04-09 15:50:27",0,206,0,0,0,0
"2021-04-09 19:23:49",0,0,0,207,207,0
"2021-04-09 22:57:12",0,223,0,223,0,0
"2021-04-10 02:30:15",0,0,0,0,0,0
"2021-04-10 06:02:33",208,208,0,208,0,0
"2021-04-10 09:35:34",0,417,0,417,0,0
"2021-04-10 13:08:53",0,213,0,0,213,0
"2021-04-10 17:07:23",0,0,0,833,0,625
"2021-04-10 20:40:45",209,0,0,209,0,0
"2021-04-11 00:14:07",0,215,0,0,0,0
"2021-04-11 04:13:06",0,0,0,0,0,0
"2021-04-11 07:45:45",0,209,0,209,209,209
"2021-04-11 11:18:46",212,0,0,212,0,212
"2021-04-11 15:16:02",0,0,0,418,0,209
"2021-04-11 18:49:20",1043,209,0,209,209,0
"2021-04-11 22:22:15",635,0,0,212,0,212
"2021-04-12 01:55:32",209,0,0,419,209,0
"2021-04-12 05:28:46",0,0,0,0,0,0
"2021-04-12 09:01:41",209,0,0,0,0,209
"2021-04-12 22:47:04",0,211,0,0,0,211
"2021-04-13 02:19:21",0,0,0,210,0,419
"2021-04-13 05:52:22",0,210,0,0,0,210
"2021-04-13 08:58:59",208,0,0,0,0,0
"2021-04-13 18:42:38",211,0,0,0,0,422
"2021-04-13 21:51:18",0,0,0,0,0,419
"2021-04-14 00:59:59",0,0,0,217,0,0
"2021-04-14 04:08:39",209,0,0,418,0,209
"2021-04-14 07:17:19",0,0,0,0,0,0
"2021-04-14 10:26:00",0,207,0,622,0,0
"2021-04-14 14:23:45",0,210,0,0,0,0
"2021-06-21 23:44:29",230,0,0,460,0,0
"2021-06-22 02:53:41",0,0,0,0,0,0
"2021-06-22 06:02:52",226,0,0,226,0,0
"2021-06-22 09:12:05",0,0,0,667,0,222
"2021-06-22 12:21:16",0,0,0,688,0,0
"2021-06-22 15:30:27",0,225,0,451,0,451
"2021-06-22 19:29:38",236,0,0,707,0,236
"2021-06-22 22:38:51",0,0,0,455,0,455
"2021-06-23 01:48:03",0,0,245,735,0,0
"2021-06-23 04:57:16",0,0,0,739,0,246
"2021-06-23 08:06:29",238,238,0,714,0,0
"2021-06-23 11:15:42",228,0,0,0,0,1365
"2021-07-15 13:07:00",0,336,0,2350,0,1343
"2021-07-15 16:15:44",0,0,0,1259,0,2832
"2021-07-15 19:24:28",0,313,0,1878,0,3757
"2021-07-19 13:52:28",368,1103,0,1471,0,7723
"2021-07-19 17:01:12",319,0,0,319,0,7019
"2021-07-19 20:09:55",0,667,0,1000,0,9002
"2021-07-19 23:44:13",825,825,0,825,0,5361
"2021-07-20 02:52:59",901,0,0,1803,0,18928
"2021-07-20 06:01:45",420,840,0,2939,0,18055
"2021-07-20 09:10:29",0,1836,0,2571,0,8448
"2021-07-20 12:19:15",0,520,0,2081,0,13009
"2021-07-20 15:28:02",0,1102,0,2203,0,19277
"2021-07-20 18:36:49",470,0,0,939,939,14092
"2021-08-26 03:27:29",0,551,0,827,276,0
"2021-08-26 06:36:12",0,0,0,581,0,581
"2021-08-26 09:44:53",0,0,0,592,0,888
"2021-08-26 13:19:10",0,0,0,650,325,0
"2021-08-26 16:27:51",0,277,0,0,0,2215
"2021-08-26 19:36:35",427,0,0,854,0,854
"2021-08-26 22:45:18",0,344,0,1376,0,0
"2021-08-27 01:54:01",0,265,0,0,0,794
"2021-08-27 05:02:44",297,0,0,297,0,1783
"2021-08-27 08:36:39",0,0,0,0,0,508
"2021-08-27 11:45:21",0,286,0,286,0,1146
"2021-08-27 14:54:03",0,0,0,759,253,1770
"2021-09-09 17:32:18",0,0,0,268,0,2142
"2021-09-09 20:41:01",307,0,0,307,0,5529
"2021-09-09 23:49:43",0,0,0,271,0,1083
"2021-09-10 02:58:25",0,0,0,0,0,256
"2021-09-10 06:07:07",268,0,0,0,0,268
"2021-09-10 09:15:48",265,0,0,265,0,265
"2021-09-10 12:50:02",0,267,0,0,0,802
"2021-09-10 15:58:42",0,0,0,0,0,494
"2021-09-10 19:07:23",0,0,0,0,0,1487
"2021-09-10 22:16:07",0,388,0,777,0,1553
"2021-09-11 01:24:50",0,297,0,297,297,1484
"2021-09-11 04:33:32",0,0,0,0,0,780
"2021-09-11 07:42:14",0,302,0,605,0,2116
"2021-11-17 10:09:58",0,0,0,0,0,0
"2021-11-17 13:45:00",0,0,0,0,0,0
"2021-11-17 16:54:14",0,0,0,0,0,0
"2021-11-17 20:03:25",0,0,0,0,0,0
"2021-11-17 23:12:36",0,0,0,0,0,0
"2021-11-18 02:21:49",0,0,0,0,0,0
"2021-11-18 05:31:01",0,0,0,0,0,0
"2021-11-18 09:06:02",0,0,0,0,0,0
"2021-11-18 12:15:14",0,0,0,0,0,0
"2021-11-18 15:24:27",0,0,0,0,0,0
"2021-11-18 18:33:39",0,0,0,0,0,0
"2021-11-19 16:09:10",0,0,0,0,0,0
"2021-11-19 19:18:18",0,0,0,0,0,861
